,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
27023,29542745,620702281213,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579257786.0,,,1412.0,405.0,1262.0,353.0,1561.0,456.0,"0,25915","-0,01133","-0,96577","0,32018","0,03184","-0,94682",,,Valid,Valid,"231,4","101,5","427,0","291,7","111,3","403,0","346,0","96,5","428,0","124,9","0,8629","0,3746","0,7428","0,3266","0,9829","0,4225",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,835.0,,,,
27024,29551051,620702289519,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579266092.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,809.0,,,,
27025,29559384,620702297852,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579274425.0,,,1412.0,404.0,1264.0,355.0,1560.0,454.0,"0,25995","-0,01031","-0,96557","0,31955","0,03026","-0,94708","3,37","3,17",Valid,Valid,"231,4","101,6","427,0","291,6","111,4","403,1","346,4","97,0","427,6","124,3","0,8630","0,3745","0,7440","0,3283","0,9820","0,4206",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,836.0,,,,
27026,29567756,620702306224,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579282797.0,,,1415.0,406.0,1270.0,355.0,1560.0,458.0,"0,26373","-0,01033","-0,96454","0,31964","0,03249","-0,94698",,,Valid,Valid,"231,4","101,6","426,9","291,6","111,4","402,9","348,1","97,0","427,6","125,2","0,8655","0,3761","0,7491","0,3284","0,9820","0,4238",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,836.0,,,,
27027,29576049,620702314517,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579291089.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,810.0,,,,
27028,29584423,620702322891,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579299463.0,,,1417.0,404.0,1276.0,357.0,1557.0,451.0,"0,26702","-0,00934","-0,96365","0,31774","0,02807","-0,94776","3,44","3,13",Valid,Valid,"231,5","101,7","426,9","291,6","111,5","402,9","349,8","97,6","426,7","123,5","0,8666","0,3739","0,7539","0,3301","0,9793","0,4177",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,837.0,,,,
27029,29592712,620702331180,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579307752.0,,,1411.0,408.0,1269.0,364.0,1554.0,452.0,"0,26283","-0,00461","-0,96483","0,31620","0,02830","-0,94827",,,Valid,Valid,"231,4","101,7","426,8","291,6","111,6","402,7","347,7","99,7","425,9","123,6","0,8624","0,3777","0,7478","0,3373","0,9770","0,4181",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,837.0,,,,
27030,29601075,620702339543,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579316114.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,811.0,,,,
27031,29609391,620702347859,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579324431.0,,,1414.0,416.0,1273.0,366.0,1555.0,465.0,"0,26514","-0,00369","-0,96420","0,31654","0,03667","-0,94787","3,44","3,20",Valid,Valid,"231,5","101,8","426,8","291,6","111,7","402,8","348,8","100,2","426,1","127,3","0,8644","0,3848","0,7512","0,3390","0,9775","0,4305",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,838.0,,,,
27032,29617753,620702356221,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579332792.0,,,1279.0,366.0,1279.0,366.0,,,"0,26911","-0,00396","-0,96310",,,,,,Valid,Invalid,"231,4","101,8","426,7",,,,"350,6","100,1",,,"0,7565","0,3386","0,7565","0,3386",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,838.0,,,,
27033,29626083,620702364551,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579341122.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,812.0,,,,
27034,29634405,620702372873,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579349444.0,,,1416.0,413.0,1279.0,370.0,1552.0,457.0,"0,26885","-0,00161","-0,96318","0,31541","0,03139","-0,94844","3,54","3,13",Valid,Valid,"231,5","101,9","426,7","291,6","111,8","402,6","350,6","101,2","425,5","125,1","0,8659","0,3828","0,7562","0,3424","0,9757","0,4233",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,839.0,,,,
27035,29642734,620702381202,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579357773.0,,,1278.0,375.0,1278.0,375.0,,,"0,26853","0,00151","-0,96327",,,,,,Valid,Invalid,"231,4","101,9","426,6",,,,"350,3","102,6",,,"0,7555","0,3471","0,7555","0,3471",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,839.0,,,,
27036,29651065,620702389533,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579366104.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,813.0,,,,
27037,29659435,620702397903,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579374473.0,,,1415.0,406.0,1272.0,358.0,1559.0,453.0,"0,26481","-0,00901","-0,96426","0,31936","0,02856","-0,94720","3,26","3,17",Valid,Valid,"231,5","102,0","426,6","291,5","111,9","402,4","348,6","98,0","427,2","124,0","0,8656","0,3755","0,7505","0,3315","0,9808","0,4196",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,840.0,,,,
27038,29667708,620702406176,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579382746.0,,,1411.0,408.0,1263.0,358.0,1559.0,458.0,"0,25955","-0,00896","-0,96569","0,31937","0,03139","-0,94711",,,Valid,Valid,"231,4","102,0","426,5","291,6","111,9","402,2","346,1","98,0","427,2","125,2","0,8619","0,3776","0,7430","0,3316","0,9807","0,4237",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,840.0,,,,
27039,29676073,620702414541,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579391111.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,814.0,,,,
27040,29684409,620702422877,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579399447.0,,,1417.0,420.0,1277.0,374.0,1558.0,465.0,"0,26787","0,00075","-0,96346","0,31870","0,03619","-0,94716","3,53","3,17",Valid,Valid,"231,5","102,0","426,5","291,6","112,0","402,2","350,1","102,3","426,9","127,4","0,8673","0,3886","0,7548","0,3462","0,9798","0,4309",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,841.0,,,,
27041,29692714,620702431182,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579407752.0,,,1417.0,426.0,1277.0,386.0,1557.0,466.0,"0,26768","0,00829","-0,96347","0,31824","0,03666","-0,94730",,,Valid,Valid,"231,5","102,0","426,4","291,6","112,0","401,9","350,0","105,7","426,6","127,6","0,8667","0,3945","0,7544","0,3575","0,9790","0,4316",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,841.0,,,,
27042,29701063,620702439531,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579416101.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,815.0,,,,
27043,29709374,620702447842,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579424411.0,,,1411.0,416.0,1265.0,371.0,1557.0,461.0,"0,26055","-0,00136","-0,96546","0,31847","0,03338","-0,94734","3,25","3,17",Valid,Valid,"231,5","102,0","426,5","291,5","112,1","401,9","346,6","101,4","426,7","126,2","0,8619","0,3851","0,7446","0,3431","0,9792","0,4272",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,842.0,,,,
27044,29717728,620702456196,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579432765.0,,,1415.0,407.0,1274.0,352.0,1556.0,461.0,"0,26581","-0,01289","-0,96394","0,31804","0,03345","-0,94749",,,Valid,Valid,"231,5","102,0","426,3","291,6","112,1","401,7","349,1","96,3","426,4","126,3","0,8651","0,3765","0,7519","0,3258","0,9784","0,4272",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,842.0,,,,
27045,29726060,620702464528,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579441097.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,816.0,,,,
27046,29734372,620702472840,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579449409.0,,,1412.0,412.0,1274.0,352.0,1549.0,471.0,"0,26601","-0,01275","-0,96389","0,31411","0,03958","-0,94856","3,26","3,20",Valid,Valid,"231,6","102,0","426,4","291,5","112,2","401,7","349,2","96,4","424,5","128,9","0,8626","0,3812","0,7523","0,3261","0,9729","0,4362",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,126.0,,,,
27047,29742703,620702481171,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579457739.0,,,1400.0,425.0,1270.0,365.0,1529.0,484.0,"0,26366","-0,00487","-0,96460","0,30284","0,04812","-0,95183",,,Valid,Valid,"231,6","102,0","426,3","291,4","112,2","401,5","348,1","99,9","419,1","132,5","0,8530","0,3931","0,7490","0,3379","0,9571","0,4482",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,126.0,,,,
27048,29751034,620702489502,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579466070.0,,,1259.0,384.0,1259.0,384.0,,,"0,25726","0,00659","-0,96632",,,,,,Valid,Invalid,"231,6","102,2","426,4",,,,"345,1","105,1",,,"0,7403","0,3556","0,7403","0,3556",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,126.0,,,,
27049,29759370,620702497838,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579474406.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27050,29767700,620702506168,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579482736.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27051,29776033,620702514501,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579491069.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27052,29784380,620702522848,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579499416.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27053,29792724,620702531192,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579507760.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27054,29801027,620702539495,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579516062.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27055,29809372,620702547840,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579524407.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27056,29817703,620702556171,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579532738.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27057,29826029,620702564497,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579541064.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27058,29834394,620702572862,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579549428.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27059,29842690,620702581158,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579557724.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27060,29851049,620702589517,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579566083.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27061,29859356,620702597824,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579574390.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27062,29867717,620702606185,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579582751.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27063,29876020,620702614488,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579591054.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27064,29884353,620702622821,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579599387.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,133.0,817.0,,,,
27065,29892724,620702631192,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579607757.0,,,1133.0,654.0,,,1133.0,654.0,,,,"0,04974","0,16317","-0,98534",,,Invalid,Valid,,,,"290,3","112,4","401,5",,,"310,5","178,9","0,6390","0,6052",,,"0,6390","0,6052",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,127.0,,,,
27066,29901048,620702639516,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579616081.0,,,1107.0,695.0,,,1107.0,695.0,,,,"0,03145","0,19014","-0,98125",,,Invalid,Valid,,,,"290,6","112,3","401,5",,,"303,4","190,1","0,6181","0,6432",,,"0,6181","0,6432",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,127.0,,,,
27067,29909381,620702647849,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579624414.0,,,1111.0,697.0,,,1111.0,697.0,,,,"0,03453","0,19146","-0,98089",,"3,17",Invalid,Valid,,,,"290,4","112,3","401,6",,,"304,6","190,7","0,6215","0,6452",,,"0,6215","0,6452",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,127.0,,,,
27068,29917683,620702656151,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579632716.0,,,1112.0,676.0,,,1112.0,676.0,,,,"0,03525","0,17799","-0,98340",,,Invalid,Valid,,,,"290,3","112,4","401,5",,,"304,6","185,1","0,6217","0,6263",,,"0,6217","0,6263",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,127.0,,,,
27069,29926100,620702664568,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579641132.0,,,1120.0,650.0,,,1120.0,650.0,,,,"0,03763","0,16733","-0,98518",,,Invalid,Valid,,,,"291,3","108,5","409,2",,,"307,0","178,0","0,6285","0,6023",,,"0,6285","0,6023",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,127.0,,,,
